Domain Code,Domain,Area Code (FAO),Area,Element Code,Element,Item Code (FAO),Item,Year Code,Year,Unit,Value,Flag,Flag Description
"QV","Value of Agricultural Production","38","Sri Lanka","56","Gross Production Value (current thousand SLC)","217","Cashew nuts, with shell","2017","2017","1000 SLC","7312042","Fc","Calculated data"
"QV","Value of Agricultural Production","38","Sri Lanka","56","Gross Production Value (current thousand SLC)","217","Cashew nuts, with shell","2018","2018","1000 SLC","15461855","Fc","Calculated data"
"QV","Value of Agricultural Production","38","Sri Lanka","56","Gross Production Value (current thousand SLC)","217","Cashew nuts, with shell","2019","2019","1000 SLC","10254940","Fc","Calculated data"
"QV","Value of Agricultural Production","38","Sri Lanka","56","Gross Production Value (current thousand SLC)","217","Cashew nuts, with shell","2020","2020","1000 SLC","8208745","Fc","Calculated data"
"QV","Value of Agricultural Production","38","Sri Lanka","56","Gross Production Value (current thousand SLC)","125","Cassava","2002","2002","1000 SLC","2409536","Fc","Calculated data"
"QV","Value of Agricultural Production","38","Sri Lanka","56","Gross Production Value (current thousand SLC)","125","Cassava","2003","2003","1000 SLC","2574450","Fc","Calculated data"
"QV","Value of Agricultural Production","38","Sri Lanka","56","Gross Production Value (current thousand SLC)","125","Cassava","2004","2004","1000 SLC","2505853","Fc","Calculated data"
"QV","Value of Agricultural Production","38","Sri Lanka","56","Gross Production Value (current thousand SLC)","125","Cassava","2005","2005","1000 SLC","3062441","Fc","Calculated data"
"QV","Value of Agricultural Production","38","Sri Lanka","56","Gross Production Value (current thousand SLC)","125","Cassava","2006","2006","1000 SLC","3461285","Fc","Calculated data"
"QV","Value of Agricultural Production","38","Sri Lanka","56","Gross Production Value (current thousand SLC)","125","Cassava","2007","2007","1000 SLC","4053310","Fc","Calculated data"
"QV","Value of Agricultural Production","38","Sri Lanka","56","Gross Production Value (current thousand SLC)","125","Cassava","2008","2008","1000 SLC","5941216","Fc","Calculated data"
"QV","Value of Agricultural Production","38","Sri Lanka","56","Gross Production Value (current thousand SLC)","125","Cassava","2009","2009","1000 SLC","6729527","Fc","Calculated data"
"QV","Value of Agricultural Production","38","Sri Lanka","56","Gross Production Value (current thousand SLC)","125","Cassava","2010","2010","1000 SLC","6820171","Fc","Calculated data"
"QV","Value of Agricultural Production","38","Sri Lanka","56","Gross Production Value (current thousand SLC)","125","Cassava","2011","2011","1000 SLC","8881732","Fc","Calculated data"
"QV","Value of Agricultural Production","38","Sri Lanka","56","Gross Production Value (current thousand SLC)","125","Cassava","2012","2012","1000 SLC","8916617","Fc","Calculated data"
"QV","Value of Agricultural Production","38","Sri Lanka","56","Gross Production Value (current thousand SLC)","125","Cassava","2013","2013","1000 SLC","9669291","Fc","Calculated data"
"QV","Value of Agricultural Production","38","Sri Lanka","56","Gross Production Value (current thousand SLC)","125","Cassava","2014","2014","1000 SLC","10320375","Fc","Calculated data"
"QV","Value of Agricultural Production","38","Sri Lanka","56","Gross Production Value (current thousand SLC)","125","Cassava","2015","2015","1000 SLC","11995715","Fc","Calculated data"
"QV","Value of Agricultural Production","38","Sri Lanka","56","Gross Production Value (current thousand SLC)","125","Cassava","2016","2016","1000 SLC","13381441","Fc","Calculated data"
"QV","Value of Agricultural Production","38","Sri Lanka","56","Gross Production Value (current thousand SLC)","125","Cassava","2017","2017","1000 SLC","15229346","Fc","Calculated data"
"QV","Value of Agricultural Production","38","Sri Lanka","56","Gross Production Value (current thousand SLC)","125","Cassava","2018","2018","1000 SLC","13447755","Fc","Calculated data"
"QV","Value of Agricultural Production","38","Sri Lanka","56","Gross Production Value (current thousand SLC)","125","Cassava","2019","2019","1000 SLC","13698972","Fc","Calculated data"
"QV","Value of Agricultural Production","38","Sri Lanka","56","Gross Production Value (current thousand SLC)","125","Cassava","2020","2020","1000 SLC","20474010","Fc","Calculated data"
"QV","Value of Agricultural Production","38","Sri Lanka","56","Gross Production Value (current thousand SLC)","401","Chillies and peppers, green","2002","2002","1000 SLC","1701045","Fc","Calculated data"
"QV","Value of Agricultural Production","38","Sri Lanka","56","Gross Production Value (current thousand SLC)","401","Chillies and peppers, green","2003","2003","1000 SLC","2314147","Fc","Calculated data"
"QV","Value of Agricultural Production","38","Sri Lanka","56","Gross Production Value (current thousand SLC)","401","Chillies and peppers, green","2004","2004","1000 SLC","2253226","Fc","Calculated data"
"QV","Value of Agricultural Production","38","Sri Lanka","56","Gross Production Value (current thousand SLC)","401","Chillies and peppers, green","2005","2005","1000 SLC","3366248","Fc","Calculated data"
"QV","Value of Agricultural Production","38","Sri Lanka","56","Gross Production Value (current thousand SLC)","401","Chillies and peppers, green","2006","2006","1000 SLC","3882527","Fc","Calculated data"
"QV","Value of Agricultural Production","38","Sri Lanka","56","Gross Production Value (current thousand SLC)","401","Chillies and peppers, green","2007","2007","1000 SLC","2843106","Fc","Calculated data"
"QV","Value of Agricultural Production","38","Sri Lanka","56","Gross Production Value (current thousand SLC)","401","Chillies and peppers, green","2008","2008","1000 SLC","5765150","Fc","Calculated data"
"QV","Value of Agricultural Production","38","Sri Lanka","56","Gross Production Value (current thousand SLC)","401","Chillies and peppers, green","2009","2009","1000 SLC","4828608","Fc","Calculated data"
"QV","Value of Agricultural Production","38","Sri Lanka","56","Gross Production Value (current thousand SLC)","401","Chillies and peppers, green","2010","2010","1000 SLC","5421850","Fc","Calculated data"
"QV","Value of Agricultural Production","38","Sri Lanka","56","Gross Production Value (current thousand SLC)","401","Chillies and peppers, green","2011","2011","1000 SLC","6714168","Fc","Calculated data"
"QV","Value of Agricultural Production","38","Sri Lanka","56","Gross Production Value (current thousand SLC)","401","Chillies and peppers, green","2012","2012","1000 SLC","6582010","Fc","Calculated data"
"QV","Value of Agricultural Production","38","Sri Lanka","56","Gross Production Value (current thousand SLC)","401","Chillies and peppers, green","2013","2013","1000 SLC","8777653","Fc","Calculated data"
"QV","Value of Agricultural Production","38","Sri Lanka","56","Gross Production Value (current thousand SLC)","401","Chillies and peppers, green","2014","2014","1000 SLC","10895385","Fc","Calculated data"
"QV","Value of Agricultural Production","38","Sri Lanka","56","Gross Production Value (current thousand SLC)","401","Chillies and peppers, green","2015","2015","1000 SLC","16407460","Fc","Calculated data"
"QV","Value of Agricultural Production","38","Sri Lanka","56","Gross Production Value (current thousand SLC)","401","Chillies and peppers, green","2016","2016","1000 SLC","16856855","Fc","Calculated data"
"QV","Value of Agricultural Production","38","Sri Lanka","56","Gross Production Value (current thousand SLC)","401","Chillies and peppers, green","2017","2017","1000 SLC","12886274","Fc","Calculated data"
"QV","Value of Agricultural Production","38","Sri Lanka","56","Gross Production Value (current thousand SLC)","401","Chillies and peppers, green","2018","2018","1000 SLC","13411549","Fc","Calculated data"
"QV","Value of Agricultural Production","38","Sri Lanka","56","Gross Production Value (current thousand SLC)","401","Chillies and peppers, green","2019","2019","1000 SLC","12228450","Fc","Calculated data"
"QV","Value of Agricultural Production","38","Sri Lanka","56","Gross Production Value (current thousand SLC)","401","Chillies and peppers, green","2020","2020","1000 SLC","36415830","Fc","Calculated data"
"QV","Value of Agricultural Production","38","Sri Lanka","56","Gross Production Value (current thousand SLC)","693","Cinnamon (cannella)","2002","2002","1000 SLC","4123030","Fc","Calculated data"
"QV","Value of Agricultural Production","38","Sri Lanka","56","Gross Production Value (current thousand SLC)","693","Cinnamon (cannella)","2003","2003","1000 SLC","4252072","Fc","Calculated data"
"QV","Value of Agricultural Production","38","Sri Lanka","56","Gross Production Value (current thousand SLC)","693","Cinnamon (cannella)","2004","2004","1000 SLC","4210775","Fc","Calculated data"
"QV","Value of Agricultural Production","38","Sri Lanka","56","Gross Production Value (current thousand SLC)","693","Cinnamon (cannella)","2005","2005","1000 SLC","5426393","Fc","Calculated data"
"QV","Value of Agricultural Production","38","Sri Lanka","56","Gross Production Value (current thousand SLC)","693","Cinnamon (cannella)","2006","2006","1000 SLC","6075553","Fc","Calculated data"
"QV","Value of Agricultural Production","38","Sri Lanka","56","Gross Production Value (current thousand SLC)","693","Cinnamon (cannella)","2007","2007","1000 SLC","6863700","Fc","Calculated data"
"QV","Value of Agricultural Production","38","Sri Lanka","56","Gross Production Value (current thousand SLC)","693","Cinnamon (cannella)","2008","2008","1000 SLC","7808471","Fc","Calculated data"
"QV","Value of Agricultural Production","38","Sri Lanka","56","Gross Production Value (current thousand SLC)","693","Cinnamon (cannella)","2009","2009","1000 SLC","7813774","Fc","Calculated data"
"QV","Value of Agricultural Production","38","Sri Lanka","56","Gross Production Value (current thousand SLC)","693","Cinnamon (cannella)","2010","2010","1000 SLC","10254658","Fc","Calculated data"
"QV","Value of Agricultural Production","38","Sri Lanka","56","Gross Production Value (current thousand SLC)","693","Cinnamon (cannella)","2011","2011","1000 SLC","13462446","Fc","Calculated data"
"QV","Value of Agricultural Production","38","Sri Lanka","56","Gross Production Value (current thousand SLC)","693","Cinnamon (cannella)","2012","2012","1000 SLC","14493068","Fc","Calculated data"
"QV","Value of Agricultural Production","38","Sri Lanka","56","Gross Production Value (current thousand SLC)","693","Cinnamon (cannella)","2013","2013","1000 SLC","15104496","Fc","Calculated data"
"QV","Value of Agricultural Production","38","Sri Lanka","56","Gross Production Value (current thousand SLC)","693","Cinnamon (cannella)","2014","2014","1000 SLC","16570874","Fc","Calculated data"
"QV","Value of Agricultural Production","38","Sri Lanka","56","Gross Production Value (current thousand SLC)","693","Cinnamon (cannella)","2015","2015","1000 SLC","22386227","Fc","Calculated data"
"QV","Value of Agricultural Production","38","Sri Lanka","56","Gross Production Value (current thousand SLC)","693","Cinnamon (cannella)","2016","2016","1000 SLC","33370088","Fc","Calculated data"
"QV","Value of Agricultural Production","38","Sri Lanka","56","Gross Production Value (current thousand SLC)","693","Cinnamon (cannella)","2017","2017","1000 SLC","40444629","Fc","Calculated data"
"QV","Value of Agricultural Production","38","Sri Lanka","56","Gross Production Value (current thousand SLC)","693","Cinnamon (cannella)","2018","2018","1000 SLC","46346830","Fc","Calculated data"
"QV","Value of Agricultural Production","38","Sri Lanka","56","Gross Production Value (current thousand SLC)","693","Cinnamon (cannella)","2019","2019","1000 SLC","42190597","Fc","Calculated data"
"QV","Value of Agricultural Production","38","Sri Lanka","56","Gross Production Value (current thousand SLC)","693","Cinnamon (cannella)","2020","2020","1000 SLC","45113075","Fc","Calculated data"
"QV","Value of Agricultural Production","38","Sri Lanka","56","Gross Production Value (current thousand SLC)","698","Cloves","2002","2002","1000 SLC","2729657","Fc","Calculated data"
